Account_ID,Customer_ID,Customer_Name,Gender,Age,Email,Phone,City,Country,Account_Type,Account_Status,Transaction_ID,Transaction_Date,Transaction_Type,Amount,Currency,Description,Branch_Name,Manager_Name,Loan_ID,Loan_Amount,Interest_Rate,Tenure_Years,Investment_Type,ROI,Investment_Value,Card_Type,Late_Fee,Penalty,Tax_Amount,Total_Amount,Payment_Mode,Remarks
A2472,C51972,Li Wei,,44,ravi@gmail,+918342798964,,India,Business,Active,T114209,2021-08-25,Deposit,402949.74204694363,GBP,,Main,Mr. Rao,,8927849.756915567,16.43800889407678,17.0,FD,3.160700121345921,313978.9609064959,MasterCard,3645.543842064238,5457.881024283439,7959.180098811374,496656.62665484863,Cash,
A4999,C89589,John Doe,Mle,46,,+918585844613,mumbai,,Current,Inactive,T839142,2022-08-19,Deposit,448216.0572816651,GBP,Transfer,Suburban,Mr. Lee,L6161,9266523.382259827,8.450980235847705,3.0,FD,17.486754322301408,237065.3087050501,MasterCard,4716.209318694826,5780.779936470901,3068.609815279688,1014327.3439414429,Debit,Check required
A5223,C45552,Ravi Kumar,Other,84,ravi@gmail,+916293816802,Mumbai,india,Current,,T135921,2022-07-05,Deposit,604528.5333602336,INR,Bill Payment,,Ms. Sharma,L3938,3187584.678837018,22.52695166628746,9.0,FD,8.6431594708136,450920.877697746,RuPay,3221.6708142777175,5216.162077274305,9735.80611385447,1355741.7496886065,Credit,Delayed
A2815,C56406,Jane Smith,Female,20,ravi@gmail,+916179763500,Chennai,india,Savngs,,T396863,2024-02-26,Withdrawal,674224.6974033393,USD,Transfer,Main,Mr. Rao,,8625551.227294983,24.350715994015417,2.0,,15.766487448821028,118150.09817704307,,3085.620786273379,2584.5683303313326,4785.406565298379,1030645.689332991,Cash,
A4519,C21390,Jane Smith,Mle,41,ravi@gmail,+917031054270,Delhi,USA,Savings,Banned,T128286,2022-06-01,Transfer,161183.9132540966,USD,Investment,,,,2231690.440765202,20.301754886279586,25.0,Stock,22.045256752541107,893761.704701827,Amex,2234.289835189393,8951.240226434471,1122.6566274614636,233226.34697263598,Debet,Check required
A4047,C34445,michael Brown,Other,38,fatima@gmail.com,+916143064711,Mumbai,UK,Loan,Active,T559009,2021-04-14,Deposit,656180.4772382574,GBP,Bill Payment,,Mr. Rao,,8838747.6981015,12.966149901256099,4.0,Bond,25.31442815082985,257625.7756998529,MasterCard,4141.404093442279,2666.584375987766,2951.156577427656,348732.7479748416,UPI,
A1218,C20249,John Doe,Male,48,ravi@gmail,+917925596418,Delhi,UK,Loan,Inactive,T604261,2023-01-12,Transfer,541381.2491629971,INR,Bill Payment,Downtown,Mr. Lee,,3911838.0321487635,10.942139585988645,11.0,,6.002374845466548,635212.8864553814,RuPay,3325.782619528066,9078.420872025323,63.55806676923703,350063.6476016587,Debit,Delayed
A8190,C49932,Ravi Kumar,Female,54,,+916117217576,Delhi,,Savings,,T288655,2023-11-08,Transfer,344571.4428047238,INR,Loan EMI,Downtown,Mr. Lee,L2890,7635757.141894671,19.561196145138805,22.0,FD,4.4600323184532815,306519.39224096056,RuPay,1040.3584909565755,7093.104487787327,5528.661170875194,1235360.4681576358,Debet,Delayed
A3904,C88491,michael Brown,Male,61,jane@,+916117682786,Chennai,USA,Business,,T869869,2023-09-17,Withdrawal,950384.713506945,INR,Salary,City Center,Mr. Lee,,2513936.1086086365,13.710549648360352,4.0,Mutual Fund,28.700962229424334,36028.769822295944,MasterCard,3869.6553510723993,6106.488491277357,3235.581310623503,893828.3367689988,Online,Check required
A7019,C26579,,,89,,+919428967374,Chennai,UK,Loan,,T193282,2024-01-30,Transfer,909564.4728943588,GBP,Investment,City Center,Mr. Rao,,2816565.009038765,20.083119184266756,4.0,Mutual Fund,23.09957120662433,683006.6897170685,Amex,3255.402918284518,5780.779936470901,8174.847881157075,794294.6546812897,Credt,
A7592,C16236,Fatima Noor,Male,38,fatima@gmail.com,+919161403454,,USA,Current,Banned,T510505,2020-11-02,Loan Payment,909564.4728943588,GBP,Bill Payment,Suburban,,,4138094.5481427945,22.52695166628746,3.0,Bond,18.52705826873535,233557.6377250481,Amex,742.0717984129277,5780.779936470901,682.9773697889807,1316506.8244960622,Debit,Check required
A8245,C57910,Jane Smith,Other,79,ravi@gmail,+919328757951,,india,Loan,Active,T881258,2025-04-07,Loan Payment,677643.4209813842,EUR,Bill Payment,City Center,Ms. Sharma,,3187584.678837018,10.942139585988645,29.0,Bond,1.2176214423213545,652387.1050245356,RuPay,2349.680669221361,4856.121788426299,4785.406565298379,1494309.9483422737,Cash,Delayed
A8469,C74162,Ravi Kumar,,32,jane@,+917598489615,Mumbai,,Loan,Inactive,T568104,2025-10-30,Loan Payment,878127.3854660029,GBP,Bill Payment,Suburban,,,3911838.0321487635,,24.0,,18.618905776567864,931788.6762117597,Visa,1580.011842734958,2584.5683303313326,6257.086251855517,1494309.9483422737,UPI,
A5838,C66666,michael Brown,Mle,58,john@example.com,+917384971940,,india,Savings,Inactive,T730059,2022-09-23,Transfer,402949.74204694363,EUR,Transfer,Main,,L9631,8927849.756915567,20.43174537953543,5.0,Mutual Fund,18.349516045474527,614035.5472237406,Visa,4203.377457811351,8363.579799981058,5294.204419684046,570103.5255901639,Debit,Good
A6362,C71864,John Doe,,71,fatima@gmail.com,+917370522822,mumbai,,Savings,,T484441,2022-04-13,Transfer,768444.2290101304,GBP,Salary,City Center,Mr. Lee,,9230778.385504935,24.350715994015417,9.0,Bond,4.17978923743865,794537.4919962189,,3161.275454427855,8611.421191476393,5290.013559482721,742061.2444359865,Online,
A4627,C55724,michael Brown,F,42,,+919771436723,,USA,Business,Inactive,T741369,2025-10-12,Withdrawal,270046.6394917765,INR,Transfer,City Center,,L2159,5767043.126904106,10.418129286378578,5.0,Mutual Fund,6.059269802238506,794537.4919962189,Amex,1012.800339672213,6500.8406061969545,6737.694211773179,1494309.9483422737,Credt,Good
A1619,C50236,John Doe,F,85,ravi@gmail,+919451378933,,USA,Savngs,Inactive,T232051,2021-05-19,Transfer,18130.206624247487,GBP,Investment,Suburban,Mr. Lee,,2916159.0052255685,17.621800378164295,26.0,FD,17.486754322301408,685477.9590187594,RuPay,3221.6708142777175,6164.607725442522,21.588407498399633,1266976.1884780037,Credt,Delayed
A9541,C99272,,Female,37,ravi@gmail,+919380520033,Delhi,,Current,Banned,T516377,2021-09-26,Withdrawal,69954.93449259321,GBP,Salary,,Ms. Sharma,L6238,5026789.603975884,6.490908194267027,21.0,Bond,6.260202926364755,313978.9609064959,RuPay,2037.821561190652,8951.240226434471,3068.609815279688,91131.39715497478,Debet,
A8870,C62777,John Doe,Other,48,ravi@gmail,+918612909637,Mumbai,UK,Current,Banned,T857519,2021-12-10,Transfer,885026.8230148039,INR,Salary,Downtown,Mr. Rao,,2916159.0052255685,4.9330923890922325,21.0,Stock,22.045256752541107,245736.1222883877,MasterCard,2108.6339784365764,4938.353159013803,5294.204419684046,76611.92646857898,Cash,
A6023,C51897,,Male,25,jane@,+916210182786,Mumbai,UK,Business,Banned,T483787,2025-07-18,Deposit,513125.91064621304,INR,Loan EMI,Suburban,Ms. Sharma,,8625551.227294983,9.325444369906808,,Bond,17.312107528448674,252558.54010342545,Visa,1652.508874386831,8951.240226434471,306.2438723940053,1438759.615380104,Online,Good
A5189,C51468,John Doe,Male,49,ravi@gmail,+917650682621,Chennai,India,Savings,,T759852,2020-08-28,Transfer,914592.9767782255,GBP,Investment,Main,,,2904282.00209408,22.52695166628746,15.0,Bond,3.160700121345921,252558.54010342545,MasterCard,989.3648402281697,7538.613635010517,3855.075418322077,285464.2073450211,UPI,
A8833,C91847,,Male,56,john@example.com,+917081782209,Mumbai,India,Savngs,,T859944,2022-12-20,Deposit,885026.8230148039,USD,Bill Payment,Suburban,Mr. Rao,,1519590.7467991533,6.312770870275301,10.0,Bond,16.56749852763584,745759.2799318061,MasterCard,3725.6978121916163,6083.491673380477,856.1060320839575,742061.2444359865,Debit,Good
A1221,C10447,Ravi Kumar,Other,42,ravi@gmail,+919376031653,Mumbai,USA,Business,Banned,T269180,2023-11-15,Loan Payment,679583.8813890266,EUR,Transfer,Main,,,864389.9305853191,22.850496352289294,5.0,FD,18.220024344711234,252558.54010342545,Visa,2556.7453887040365,3041.760770056594,4736.501707187361,273554.19499047793,Debet,Delayed
A7812,C89955,John Doe,Female,38,jane@,+919191186880,Delhi,India,Savings,Banned,T903671,2021-02-10,Deposit,847370.3184039759,USD,Investment,City Center,Mr. Rao,,302328.4705816485,18.72539272563176,19.0,,23.218371357162123,496073.4422592787,RuPay,1040.3584909565755,6295.6583962705345,8302.352861025298,45418.37781046687,Credit,
A2631,C76033,John Doe,Male,22,fatima@gmail.com,+917488270240,Bangalore,india,Loan,Active,T382350,2022-07-09,Transfer,958331.8537127386,EUR,,City Center,Mr. Rao,,3486029.105695614,24.129112116780487,17.0,Mutual Fund,1.2176214423213545,240961.32432809588,MasterCard,4141.404093442279,3373.887659955068,7411.528879949374,829953.1356988742,Debit,
A5476,C14039,Fatima Noor,Male,67,john@example.com,+916586690449,mumbai,USA,Loan,Banned,T660388,2020-12-21,Withdrawal,887574.3155090096,INR,Loan EMI,Suburban,Mr. Lee,,8958477.016791882,10.396971405826182,5.0,Mutual Fund,18.220024344711234,450920.877697746,Visa,1130.2142889646204,6083.491673380477,7841.466269978789,496656.62665484863,Credit,
A4874,C50079,,Other,86,john@example.com,+918971868440,Delhi,,Business,Inactive,T787641,2024-09-25,Loan Payment,804280.7282630121,GBP,Bill Payment,Main,Mrs. Patel,L4668,393904.89725970005,5.316699390452643,16.0,Bond,23.2437198834082,283504.3753089264,,2234.289835189393,2533.2447186290096,7841.466269978789,1327784.5442568623,Credit,
A4667,C52572,Li Wei,Mle,18,ravi@gmail,+917330908630,Bangalore,UK,Current,Banned,T726843,2021-02-12,Transfer,15097.000527098968,GBP,Loan EMI,,Mrs. Patel,,6700991.334872115,19.561196145138805,11.0,Stock,6.260202926364755,705589.9227217018,Amex,989.3648402281697,9080.910781893583,4774.841780014491,556225.1772080854,Credt,
A3287,C75110,,Male,19,john@example.com,+918406347003,Mumbai,India,Current,Inactive,T902888,2021-11-12,Loan Payment,655417.6611435069,INR,Investment,City Center,Mrs. Patel,,9236700.36830866,3.9784411650376765,16.0,Stock,21.02153107302025,306519.39224096056,Amex,4169.125439649792,7871.429521846581,3068.609815279688,385528.98203612387,Debet,Delayed
A1721,C42812,John Doe,F,63,fatima@gmail.com,+918089855689,Chennai,,Savngs,,T158289,2023-12-13,Deposit,887574.3155090096,EUR,Bill Payment,City Center,Mr. Lee,,3951446.6903418307,19.46020299688774,20.0,Bond,2.4777929262852254,944551.2655858326,,2234.289835189393,9788.66236773735,93.78209893879053,281534.8840707213,Online,Check required
A8255,C65558,Ravi Kumar,Male,44,john@example.com,+919306840497,Chennai,UK,Current,Inactive,T307048,2022-12-16,Transfer,388182.6446228202,INR,Transfer,City Center,Mr. Lee,L8845,4944908.9980739355,20.94846176590926,21.0,,4.014628076338792,832215.0904297109,Visa,3221.6708142777175,8611.421191476393,2559.762490895352,1176719.8475441805,Debit,Check required
A1529,C75507,Li Wei,F,86,jane@,+918336164985,Delhi,UK,Current,Active,T738642,2025-09-15,Withdrawal,768444.2290101304,EUR,Investment,,Mr. Lee,,2816565.009038765,16.773239445445128,17.0,FD,1.2176214423213545,652387.1050245356,MasterCard,2542.1620129741846,3511.7245872897906,,419906.9234252409,Debit,Check required
A4797,C26783,Jane Smith,Mle,77,jane@,+918113667568,Delhi,India,Savings,Inactive,T607711,2022-03-22,Withdrawal,413253.1593549174,INR,,City Center,Mr. Lee,,4138094.5481427945,4.358493491691109,9.0,Stock,22.027845615815824,832215.0904297109,Amex,3004.1749837634584,2533.2447186290096,6966.1719178533485,339129.75950615224,UPI,
A6455,C63850,John Doe,Female,61,fatima@gmail.com,+916731318518,Bangalore,india,Savings,Banned,T310704,2020-02-25,Loan Payment,270046.6394917765,INR,Bill Payment,Suburban,Mrs. Patel,L4427,6741403.31617917,10.308601827532694,23.0,,12.197552721879209,715388.0753785348,,1022.1189533220204,3131.3888509078024,5245.693655155961,723892.4352593245,Debit,Check required
A6655,C95132,Fatima Noor,,40,john@example.com,+918149659356,Bangalore,UK,Savings,,T342274,2022-04-13,Loan Payment,344571.4428047238,EUR,,,Mrs. Patel,,9193349.922797851,3.216938344075343,19.0,Mutual Fund,10.749209695529723,833083.6032612266,,1564.0051186487553,3373.887659955068,6646.194482509591,934207.7507477293,Debit,Check required
A1850,C55477,michael Brown,,71,john@example.com,+919999529795,Chennai,UK,Current,Active,T708569,2025-04-13,Loan Payment,635193.4731650486,EUR,Salary,Downtown,Mr. Rao,L5961,2418693.3723753328,6.066739884259567,11.0,Stock,2.43022286446441,652387.1050245356,,2157.0836310403324,7635.656873920876,7305.9614616768395,1351448.755945659,Credit,
A3858,C21059,,Male,51,john@example.com,+917351078267,Chennai,USA,Savngs,Inactive,T586324,2024-08-18,Loan Payment,828229.9366108056,EUR,Loan EMI,,,L6088,3486029.105695614,9.239018859235506,3.0,Mutual Fund,27.062134796266772,895656.7337280904,MasterCard,4203.377457811351,2452.978888821731,199.544757896305,1124964.5527538352,Credt,Good
A9077,C43003,Ravi Kumar,Female,21,fatima@gmail.com,+917312493314,Bangalore,UK,Business,Inactive,T721596,2025-10-30,Loan Payment,659189.6290456743,USD,,Downtown,Ms. Sharma,L1303,4193357.4342229436,,9.0,FD,25.60456430690326,846265.9389361006,Amex,2022.2703465023883,4350.431520865205,4996.349146079705,810698.5060711964,Credit,Delayed
A6302,C32818,Fatima Noor,Mle,54,ravi@gmail,+917918741520,Delhi,USA,Current,Active,T496407,2021-12-05,Deposit,61636.87983142338,EUR,Bill Payment,Downtown,,L3160,5026789.603975884,6.710431105182678,29.0,Bond,25.18760594487165,719197.6102049741,Visa,3253.489931402312,8611.421191476393,7841.466269978789,491616.80223989557,Debit,Good
A8895,C49039,Fatima Noor,Male,53,fatima@gmail.com,+919694692436,Bangalore,USA,Business,Inactive,T673303,2025-08-14,Loan Payment,714181.7310775347,GBP,Investment,Main,Ms. Sharma,,4193357.4342229436,20.59690022525787,4.0,FD,28.068108797414087,315257.08903639857,Visa,233.07882422837434,8531.286753562763,4996.349146079705,863257.5536417122,Cash,
A9313,C29473,michael Brown,Mle,76,john@example.com,+919246059325,Chennai,UK,Savngs,Active,T209862,2024-03-23,Deposit,907252.4429603509,GBP,Salary,,Ms. Sharma,,152764.7927065964,3.298366103298354,25.0,FD,18.911065511586234,991987.8444618817,MasterCard,2818.0309306801464,7319.184189935188,5245.693655155961,487147.8942875628,Debit,Delayed
A4331,C42238,michael Brown,Other,67,fatima@gmail.com,+919979840346,Chennai,India,Business,Active,T549190,2020-08-30,Deposit,448216.0572816651,GBP,Investment,City Center,Mrs. Patel,,4822751.522135538,24.371784391021592,3.0,Bond,8.989011795741431,635212.8864553814,RuPay,3085.620786273379,1352.5942408939452,718.0379134921134,1032454.4662749266,Online,
A1411,C44045,,F,18,ravi@gmail,+916308008465,Delhi,India,Savngs,,T194148,2024-12-08,Deposit,861246.1040376598,GBP,Loan EMI,Downtown,Ms. Sharma,,5456283.337253873,16.74970630607944,26.0,Mutual Fund,15.579901016473494,60691.2405053503,RuPay,1599.4298408666907,2452.978888821731,,419906.9234252409,Credt,Check required
A9905,C91170,Jane Smith,Male,39,ravi@gmail,+919046245787,Mumbai,India,Loan,Banned,T270945,2023-04-11,Deposit,656180.4772382574,INR,Loan EMI,City Center,Mrs. Patel,,7251065.421507847,3.409442359835462,29.0,,14.704538466637848,240961.32432809588,Visa,3356.042807669017,9721.974489102855,5290.013559482721,76611.92646857898,UPI,Delayed
A6042,C74213,,Mle,21,ravi@gmail,+919064629239,Mumbai,UK,Savings,Banned,T648985,2021-04-24,Deposit,873587.9482291582,INR,Investment,Downtown,Mr. Lee,,6741403.31617917,10.111532472013005,15.0,,8.34043159197519,794537.4919962189,MasterCard,1746.7956978468835,8866.872271752956,9099.823183862198,627054.7846566598,Online,
A7135,C61623,michael Brown,Female,42,jane@,+917191816008,Delhi,UK,Current,Banned,T366185,2023-02-27,Loan Payment,803065.2201234123,EUR,Salary,,Mr. Lee,,7635757.141894671,24.371784391021592,4.0,,15.3593457561552,781184.6775994262,Visa,1564.0051186487553,3041.760770056594,1661.6859399350537,794294.6546812897,Credit,Delayed
A9284,C96998,Ravi Kumar,F,83,fatima@gmail.com,+916676947531,,india,Loan,Inactive,T677836,2020-05-17,Withdrawal,347835.32059467735,EUR,Salary,Suburban,Ms. Sharma,,2916159.0052255685,18.139806704587027,25.0,FD,15.817270931571084,715388.0753785348,Visa,4699.484910056313,4244.773749197129,501.326667183456,600493.8118287886,Online,Delayed
A7908,C82277,John Doe,Female,81,ravi@gmail,+919722351045,Bangalore,,Savngs,Banned,T885549,2023-06-15,Deposit,485332.18903848727,GBP,Investment,Suburban,Mr. Rao,,5026789.603975884,3.216938344075343,18.0,Mutual Fund,4.17978923743865,687485.6827664252,MasterCard,396.5406616085815,5633.110601519623,501.326667183456,45418.37781046687,Debit,
A8975,C16723,,Other,34,,+916993395922,Chennai,USA,Current,Active,T478216,2024-03-28,Withdrawal,914592.9767782255,EUR,,Main,Mrs. Patel,L7498,,6.490908194267027,23.0,FD,27.73788675980397,608963.878422469,,3645.543842064238,5216.162077274305,7443.8826521301435,919795.0821481887,UPI,
A5817,C33924,Li Wei,F,25,ravi@gmail,+916376014615,Delhi,india,Savngs,Banned,T552530,2023-04-06,Withdrawal,635193.4731650486,GBP,Transfer,City Center,Mr. Lee,,700836.8783708585,3.216938344075343,5.0,FD,8.989011795741431,705589.9227217018,MasterCard,265.3493280879504,9078.420872025323,5092.144389058023,1252661.5810016254,Cash,Delayed
A8750,C13598,John Doe,,81,john@example.com,+917770714295,Delhi,india,Savngs,Banned,T405558,2024-11-03,Deposit,97797.50465921982,GBP,Salary,Downtown,Mrs. Patel,,6523023.906391861,13.50711241418061,23.0,Stock,,849455.0928563222,RuPay,1022.1189533220204,3032.7547689195444,1925.1073861827483,350063.6476016587,Debet,
A9870,C17646,Jane Smith,F,21,fatima@gmail.com,+916167157646,Chennai,UK,Loan,Active,T969285,2023-05-22,Withdrawal,344571.4428047238,GBP,Transfer,Suburban,Mrs. Patel,,5892936.2269775765,16.74970630607944,20.0,,25.491719710421105,,Amex,4232.0204220981705,9078.420872025323,3657.001141253905,419669.1942552486,Credt,Good
A7376,C90073,Fatima Noor,Other,37,ravi@gmail,+917899021772,,UK,Savngs,Banned,T697205,2020-01-13,Loan Payment,418189.7866336433,EUR,Investment,Main,Ms. Sharma,,5269981.860603688,6.312770870275301,6.0,Stock,26.368917406020852,306519.39224096056,,3004.1749837634584,2228.954150894179,9388.108936714852,1182839.15389943,Credt,Check required
A8736,C15729,michael Brown,Other,75,fatima@gmail.com,+918226857222,Chennai,,Savngs,,T751663,2020-03-20,Loan Payment,268652.74637253326,INR,Investment,City Center,Mr. Rao,,5269981.860603688,20.43174537953543,9.0,FD,3.160700121345921,,Amex,609.0371611921086,6503.932919261056,2686.775221329316,1217929.250488141,Online,
A8358,C22904,Jane Smith,F,85,,+918227042919,Bangalore,india,Savngs,,T640217,2020-05-20,Transfer,0.0,USD,Transfer,City Center,Mrs. Patel,,3967258.430866011,24.350715994015417,6.0,FD,24.726065328551186,864734.547251879,RuPay,4510.51109982781,5391.683267747536,6646.194482509591,471602.6282380188,Debet,Good
A6492,C31631,Ravi Kumar,F,48,john@example.com,+918071484593,,,Savings,,T249229,2020-11-22,Withdrawal,958331.8537127386,INR,Investment,Main,,L9427,152764.7927065964,20.301754886279586,21.0,Stock,29.690778111413053,283504.3753089264,,4689.44535711027,4938.353159013803,4035.1698753472087,1121950.062104227,UPI,Good
A4508,C92219,Li Wei,,33,john@example.com,+917340052720,Delhi,USA,Current,Inactive,T391909,2021-10-24,Withdrawal,656180.4772382574,INR,Investment,City Center,Mr. Rao,L9590,4138094.5481427945,4.120330367787421,13.0,,12.38420434927495,781184.6775994262,MasterCard,4942.174236370542,7871.429521846581,1223.304961754522,600493.8118287886,UPI,Good
A7066,C22418,Fatima Noor,Other,72,john@example.com,+917231516702,Bangalore,India,Savings,Active,T437902,2024-10-08,Transfer,470815.3161483642,GBP,Loan EMI,Main,Mr. Lee,,746175.6111806429,3.2238156150121475,27.0,,24.726065328551186,991987.8444618817,RuPay,2439.5534063900536,7999.639526393771,9099.823183862198,1316941.6632610313,Debit,Delayed
A7986,C32730,michael Brown,Mle,23,,+918124551041,Mumbai,USA,Business,Banned,T232118,2020-04-09,Transfer,387825.55209689675,EUR,Bill Payment,Main,Mr. Lee,,3911838.0321487635,13.99029822340537,9.0,Bond,23.218371357162123,89871.47334778636,,2809.3553312520476,9141.547886574375,9102.56248551984,487147.8942875628,Online,
